Player	season	compound_mean_mean	compound_mean_std	user_count	Race	From	To	Pos_x	Ht	Wt	Birth Date	Colleges	Rk	Pos_y	Age	G	MP	PER	TS%	3PAr	FTr	ORB%	DRB%	TRBP	ASTP	STLP	BLKP	TOVP	USG%	OWS	DWS	WS	WS/48	OBPM	DBPM	BPM	VORP	Tm	FG	FGA	FG%	3P	3PA	ThreePP	2P	2PA	2P%	eFG%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PPG	year	Wins	total_population	metro_percent_white	metro_percent_black	clinton_vote_lead	salary	standard_salary	experience	youth	oldness	rookie	white_black_diff	height_dummies
shabazz muhammad	2014	0.2011309829483494	0.39992349370536795	131	B	2014.0	2018.0	F-G	78.0	223.0	November 13, 1992	University of California, Los Angeles	336.0	SG	22.0	38.0	866.0	19.9	0.556	0.128	0.365	8.1	12.4	10.2	9.6	1.1	0.6	7.1	25.3	2.1	-0.1	2.0	0.11	2.0	-3.8	-1.8	0.0	MIN	5.1	10.4	0.489	0.5	1.3	0.392	4.6	9.1	0.503	0.514	2.7	3.8	0.7170000000000001	1.7	2.4	4.1	1.2	0.5	0.2	0.9	1.3	13.5	2015.0	16.0	3488436.0	80.3	7.8	0.3531	1971960.0	37.47352308322286	1.0	4.733397037744865	0.0	True	72.5	medium
shabazz muhammad	2015	0.17223415887850466	0.43255188143315404	107	B	2014.0	2018.0	F-G	78.0	223.0	November 13, 1992	University of California, Los Angeles	319.0	SF	23.0	82.0	1682.0	15.2	0.5479999999999999	0.223	0.355	7.0	11.4	9.2	5.2	0.7	0.3	8.2	22.8	2.6	0.2	2.7	0.077	0.0	-4.1	-4.2	-0.9	MIN	3.9	8.3	0.465	0.5	1.9	0.289	3.3	6.5	0.516	0.498	2.3	3.0	0.764	1.2	2.0	3.3	0.6	0.3	0.1	0.9	1.1	10.5	2016.0	29.0	3488436.0	80.3	7.8	0.3531	2056920.0	37.87078873270863	2.0	3.733397037744865	0.0	False	72.5	medium
shabazz muhammad	2016	0.1108529860200961	0.40440097719683427	109	B	2014.0	2018.0	F-G	78.0	223.0	November 13, 1992	University of California, Los Angeles	316.0	SF	24.0	78.0	1516.0	14.9	0.5660000000000001	0.242	0.318	6.4	10.6	8.5	3.7	0.7	0.3	7.6	21.5	2.5	0.2	2.7	0.086	-0.2	-4.3	-4.4	-0.9	MIN	3.7	7.7	0.482	0.6	1.9	0.338	3.1	5.8	0.528	0.523	1.9	2.4	0.774	1.1	1.7	2.8	0.4	0.3	0.1	0.7	1.1	9.9	2017.0	31.0	3488436.0	80.3	7.8	0.3531	3046299.0	41.77756580756692	3.0	2.733397037744865	0.0	False	72.5	medium
shabazz muhammad	2017	0.12027399860118307	0.41977712099841397	206	B	2014.0	2018.0	F-G	78.0	223.0	November 13, 1992	University of California, Los Angeles	358.0	SF-SG	25.0	43.0	418.0	15.4	0.51	0.14400000000000002	0.266	6.3	14.8	10.6	5.7	1.1	0.6	2.8	23.0	0.5	0.2	0.7	0.081	-1.8	-4.1	-5.9	-0.4	MIN	2.0	4.4	0.447	0.2	0.6	0.259	1.8	3.7	0.478	0.465	0.9	1.2	0.78	0.5	1.2	1.8	0.3	0.2	0.1	0.1	0.7	5.0	2018.0	47.0	3488436.0	80.3	7.8	0.3531	1924755.0	37.24722000190553	4.0	1.733397037744865	0.0	False	72.5	medium
shabazz napier	2014	0.14942993421052636	0.4336830115998654	76	B	2015.0	2018.0	G	73.0	175.0	July 14, 1991	University of Connecticut	339.0	PG	23.0	51.0	1012.0	9.3	0.517	0.518	0.246	2.1	11.2	6.7	19.9	2.1	0.3	24.3	15.5	-0.3	0.8	0.5	0.024	-2.0	-0.6	-2.6	-0.2	MIA	1.7	4.5	0.382	0.8	2.3	0.364	0.9	2.2	0.4	0.476	0.9	1.1	0.7859999999999999	0.3	1.9	2.2	2.5	0.8	0.1	1.6	1.5	5.1	2015.0	37.0	5926955.0	71.1	21.4	0.2956	1238640.0	33.360786067008945	0.0	3.733397037744865	0.0	True	49.699999999999996	medium
shabazz napier	2015	-0.008163541666666666	0.46543303778073186	22	B	2015.0	2018.0	G	73.0	175.0	July 14, 1991	University of Connecticut	323.0	PG	24.0	55.0	600.0	9.6	0.46	0.517	0.224	1.6	8.6	5.1	23.1	1.9	0.1	17.2	19.7	-0.3	0.4	0.1	0.004	-2.3	-2.6	-4.9	-0.4	ORL	1.2	3.7	0.338	0.6	1.9	0.327	0.6	1.8	0.35100000000000003	0.423	0.6	0.8	0.733	0.2	0.8	1.0	1.8	0.4	0.0	0.8	0.7	3.7	2016.0	35.0	2328508.0	71.2	16.3	0.2464	1294440.0	33.73032154003684	1.0	2.733397037744865	0.0	True	54.900000000000006	medium
shabazz napier	2016	0.08758703703703705	0.44330112651312564	27	B	2015.0	2018.0	G	73.0	175.0	July 14, 1991	University of Connecticut	321.0	PG	25.0	53.0	512.0	13.6	0.5329999999999999	0.503	0.268	1.7	11.5	6.6	19.5	3.1	0.3	16.7	21.2	0.1	0.5	0.6	0.06	-0.9	-1.3	-2.2	0.0	POR	1.4	3.5	0.399	0.6	1.7	0.37	0.7	1.7	0.429	0.4920000000000001	0.7	0.9	0.7759999999999999	0.2	1.0	1.2	1.3	0.6	0.0	0.8	0.7	4.1	2017.0	41.0	2351319.0	81.9	2.8	0.5833	1350120.0	34.087338448354615	2.0	1.733397037744865	0.0	False	79.10000000000001	medium
shabazz napier	2017	0.24421102053140106	0.3775828914785872	92	B	2015.0	2018.0	G	73.0	175.0	July 14, 1991	University of Connecticut	365.0	PG	26.0	74.0	1535.0	14.2	0.544	0.411	0.26	1.9	10.1	6.0	14.6	2.6	0.7	13.2	19.5	1.2	2.0	3.2	0.101	-0.2	0.3	0.2	0.8	POR	3.0	7.2	0.42	1.1	2.9	0.376	1.9	4.2	0.45	0.4970000000000001	1.6	1.9	0.841	0.4	1.9	2.3	2.0	1.1	0.2	1.2	1.1	8.7	2018.0	49.0	2351319.0	81.9	2.8	0.5833	2361359.0	39.200400543111186	3.0	0.7333970377448651	0.0	False	79.10000000000001	medium
shane battier	2013	0.11291521333754745	0.43692670582488136	226	M	2002.0	2014.0	F	80.0	220.0	September 9, 1978	Duke University	37.0	SF	35.0	73.0	1468.0	8.7	0.523	0.764	0.084	3.0	8.6	5.9	6.0	1.8	2.3	6.9	10.0	1.0	1.4	2.4	0.078	0.1	0.7	0.8	1.1	MIA	1.4	3.8	0.382	1.0	2.9	0.348	0.4	0.9	0.4920000000000001	0.515	0.2	0.3	0.652	0.5	1.4	1.9	0.9	0.7	0.5	0.3	1.7	4.1	2014.0	54.0	5926955.0	71.1	21.4	0.2956	3270000.0	42.52427697213103	12.0	0.0	8.266602962255135	False	49.699999999999996	tall
shane larkin	2013	0.2762033333333334	0.3798138285521963	35	B	2014.0	2018.0	G	71.0	175.0	October 2, 1992	University of Miami	262.0	PG	21.0	48.0	489.0	8.3	0.446	0.277	0.182	2.6	7.3	5.0	20.4	2.7	0.2	20.9	17.4	-0.4	0.3	-0.1	-0.01	-3.5	-1.2	-4.7	-0.3	DAL	1.1	2.9	0.38	0.3	0.8	0.316	0.8	2.1	0.404	0.423	0.3	0.5	0.64	0.2	0.6	0.9	1.5	0.5	0.0	0.8	1.0	2.8	2014.0	49.0	6957123.0	69.7	15.3	0.2624	1536960.0	35.209968881334355	0.0	5.733397037744865	0.0	True	54.400000000000006	short
shane larkin	2014	0.15041511627906978	0.3702702676898392	43	B	2014.0	2018.0	G	71.0	175.0	October 2, 1992	University of Miami	271.0	PG	22.0	76.0	1865.0	10.9	0.504	0.269	0.181	1.7	9.4	5.4	19.4	2.6	0.4	15.1	13.6	0.8	0.9	1.7	0.045	-1.6	-0.7	-2.4	-0.2	NYK	2.5	5.7	0.433	0.5	1.5	0.302	2.0	4.2	0.481	0.473	0.8	1.0	0.782	0.4	1.9	2.3	3.0	1.2	0.1	1.1	2.0	6.2	2015.0	17.0	20031443.0	58.7	17.1	0.772	1606080.0	35.599327469101794	1.0	4.733397037744865	0.0	True	41.6	short
shane larkin	2015	0.18293984848484854	0.42766038826332065	55	B	2014.0	2018.0	G	71.0	175.0	October 2, 1992	University of Miami	256.0	PG	23.0	78.0	1751.0	13.3	0.515	0.215	0.213	1.8	9.9	5.8	29.3	2.7	0.6	21.0	17.7	0.5	1.0	1.4	0.039	-1.2	-1.0	-2.2	-0.1	BRK	2.8	6.4	0.442	0.5	1.4	0.361	2.3	5.1	0.464	0.481	1.1	1.4	0.7759999999999999	0.4	1.9	2.3	4.4	1.2	0.2	1.9	1.6	7.3	2016.0	21.0	20031443.0	58.7	17.1	0.6183	1500000.0	34.996355115805834	2.0	3.733397037744865	0.0	False	41.6	short
shane larkin	2017	0.19628391381345933	0.3865737569946889	121	B	2014.0	2018.0	G	71.0	175.0	October 2, 1992	University of Miami	284.0	PG	25.0	54.0	775.0	10.4	0.491	0.393	0.16899999999999998	2.1	10.7	6.5	18.5	1.9	0.3	12.3	15.5	0.3	1.1	1.4	0.087	-2.3	0.2	-2.1	0.0	BOS	1.6	4.1	0.384	0.6	1.6	0.36	1.0	2.5	0.398	0.454	0.6	0.7	0.865	0.3	1.4	1.7	1.8	0.5	0.0	0.6	1.1	4.3	2018.0	55.0	4728844.0	77.3	8.0	0.3815	1524305.0	35.13726617396357	4.0	1.733397037744865	0.0	False	69.3	short
shannon brown	2013	-0.05910666666666669	0.39559015672187553	15	B	2007.0	2015.0	G	76.0	205.0	November 29, 1985	Michigan State University	68.0	SG	28.0	29.0	251.0	4.7	0.419	0.03	0.318	3.2	9.5	6.4	5.0	2.7	0.0	19.3	17.1	-0.5	0.3	-0.3	-0.05	-6.8	-0.3	-7.0	-0.3	NYK	0.8	2.3	0.364	0.0	0.1	0.0	0.8	2.2	0.375	0.364	0.5	0.7	0.7140000000000001	0.2	0.7	1.0	0.3	0.4	0.0	0.6	0.8	2.2	2014.0	37.0	20031443.0	58.7	17.1	0.772	481562.0	26.342867798153065	7.0	0.0	1.266602962255135	False	41.6	medium
shaquille harrison	2017	0.12157459720706514	0.3880424270167457	2353	B	2018.0	2018.0	G	76.0	190.0	October 6, 1993	University of Tulsa	203.0	PG	24.0	23.0	384.0	15.6	0.54	0.21	0.306	2.5	14.7	8.5	22.2	3.2	1.5	13.5	18.0	0.4	0.4	0.8	0.094	-0.7	0.9	0.2	0.2	PHO	2.6	5.4	0.476	0.3	1.1	0.231	2.3	4.3	0.541	0.5	1.2	1.7	0.737	0.4	2.3	2.7	2.4	1.1	0.3	1.0	1.8	6.6	2018.0	21.0	4486153.0	78.7	5.2	0.0345	230399.0	21.908878527487502	0.0	2.733397037744865	0.0	True	73.5	medium
shaun livingston	2013	0.16428207209457207	0.39754595911711593	154	B	2005.0	2018.0	G	79.0	192.0	September 11, 1985		275.0	PG	28.0	76.0	1974.0	14.5	0.551	0.012	0.392	4.1	10.8	7.5	20.1	2.5	1.3	15.5	16.1	2.6	1.8	4.4	0.108	-0.5	1.1	0.6	1.3	BRK	3.1	6.4	0.483	0.0	0.1	0.16699999999999998	3.1	6.3	0.486	0.484	2.1	2.5	0.8270000000000001	0.9	2.4	3.2	3.2	1.2	0.4	1.4	2.3	8.3	2014.0	44.0	20031443.0	58.7	17.1	0.6183	1265977.0	33.543351555386344	9.0	0.0	1.266602962255135	False	41.6	medium
shaun livingston	2014	0.14940702964519134	0.43768724494007116	204	B	2005.0	2018.0	G	79.0	192.0	September 11, 1985		285.0	PG	29.0	78.0	1468.0	12.9	0.529	0.005	0.23	3.3	10.0	6.7	24.2	1.6	1.0	19.0	15.9	1.5	1.8	3.3	0.107	-2.1	0.4	-1.7	0.1	GSW	2.5	5.1	0.5	0.0	0.0	0.0	2.5	5.1	0.503	0.5	0.8	1.2	0.7140000000000001	0.6	1.8	2.3	3.3	0.6	0.3	1.3	1.4	5.9	2015.0	67.0	4577530.0	52.1	7.6	0.6444	5305000.0	47.99227605830134	10.0	0.0	2.266602962255135	False	44.5	medium
shaun livingston	2015	0.0831409633418585	0.4495840890092218	391	B	2005.0	2018.0	G	79.0	192.0	September 11, 1985		268.0	PG	30.0	78.0	1520.0	13.8	0.581	0.032	0.245	3.2	8.5	6.0	21.0	1.8	1.3	15.7	14.2	2.9	1.7	4.6	0.145	-0.6	0.1	-0.5	0.6	GSW	2.6	4.9	0.536	0.0	0.2	0.16699999999999998	2.6	4.7	0.5479999999999999	0.5379999999999999	1.0	1.2	0.86	0.5	1.6	2.2	3.0	0.7	0.3	1.0	1.8	6.3	2016.0	73.0	4577530.0	52.1	7.6	0.6444	5543725.0	48.523310136918965	11.0	0.0	3.266602962255135	False	44.5	medium
shaun livingston	2016	0.11719450070323484	0.41320952977812053	237	B	2005.0	2018.0	G	79.0	192.0	September 11, 1985		268.0	PG	31.0	76.0	1345.0	10.1	0.568	0.009000000000000001	0.19	2.4	9.4	6.2	13.5	1.4	1.2	15.3	13.0	1.1	1.6	2.6	0.093	-2.5	0.5	-2.0	0.0	GSW	2.3	4.2	0.547	0.0	0.0	0.333	2.3	4.1	0.55	0.5489999999999999	0.6	0.8	0.7	0.4	1.6	2.0	1.8	0.5	0.3	0.8	1.6	5.1	2017.0	67.0	4577530.0	52.1	7.6	0.6444	5782450.0	49.03746052640481	12.0	0.0	4.266602962255135	False	44.5	medium
shaun livingston	2017	0.08797310689810692	0.4213860573584865	333	B	2005.0	2018.0	G	79.0	192.0	September 11, 1985		300.0	PG	32.0	71.0	1129.0	11.6	0.5329999999999999	0.015	0.17800000000000002	3.4	9.2	6.5	16.8	1.5	1.5	13.6	16.7	0.9	0.9	1.8	0.077	-2.6	-0.9	-3.5	-0.4	GSW	2.4	4.8	0.501	0.0	0.1	0.0	2.4	4.8	0.509	0.501	0.7	0.9	0.82	0.5	1.4	1.8	2.0	0.5	0.3	0.8	1.6	5.5	2018.0	58.0	4577530.0	52.1	7.6	0.6444	7692308.0	52.66403931143304	13.0	0.0	5.266602962255135	False	44.5	medium
shawn marion	2013	0.09022772020725393	0.41362352581048534	193	B	2000.0	2015.0	F	79.0	220.0	May 7, 1978	University of Nevada, Las Vegas	283.0	SF	35.0	76.0	2409.0	13.7	0.537	0.229	0.092	6.4	17.4	11.9	7.6	1.9	1.3	11.4	15.7	2.2	2.1	4.3	0.086	0.0	1.1	1.1	1.9	DAL	4.5	9.3	0.482	0.8	2.1	0.358	3.7	7.2	0.518	0.523	0.7	0.9	0.785	1.7	4.8	6.5	1.6	1.2	0.5	1.3	1.6	10.4	2014.0	49.0	6957123.0	69.7	15.3	0.2624	9316796.0	55.24801088582383	14.0	0.0	8.266602962255135	False	54.400000000000006	medium
shawn marion	2014	0.15313276388888888	0.39736712908562805	240	B	2000.0	2015.0	F	79.0	220.0	May 7, 1978	University of Nevada, Las Vegas	295.0	SF	36.0	57.0	1101.0	11.0	0.489	0.172	0.127	6.8	14.2	10.5	6.9	1.3	1.9	10.5	12.9	0.8	0.9	1.7	0.07400000000000001	-2.0	0.7	-1.3	0.2	CLE	2.1	4.7	0.446	0.2	0.8	0.261	1.9	3.9	0.484	0.468	0.5	0.6	0.765	1.1	2.4	3.5	0.9	0.5	0.5	0.6	1.0	4.8	2015.0	53.0	2061630.0	74.0	20.0	0.3499	1448490.0	34.69196306332062	15.0	0.0	9.266602962255135	False	54.0	medium
shawne williams	2013	0.17580256696428578	0.3742978878686487	32	B	2007.0	2015.0	F	81.0	225.0	February 16, 1986	University of Memphis	471.0	PF	27.0	36.0	751.0	9.5	0.503	0.672	0.104	3.6	20.2	11.9	5.7	1.2	2.9	9.5	12.9	0.1	0.6	0.7	0.045	-1.9	0.7	-1.2	0.2	LAL	2.0	5.3	0.38	1.2	3.6	0.326	0.9	1.8	0.4920000000000001	0.49	0.4	0.6	0.7	0.7	3.9	4.6	0.8	0.5	0.8	0.6	2.6	5.6	2014.0	27.0	13189366.0	55.0	6.7	0.4802	535770.0	27.054816832215554	7.0	0.0	0.2666029622551349	False	48.3	tall
shawne williams	2014	0.1403163043478261	0.46751930171680267	23	B	2007.0	2015.0	F	81.0	225.0	February 16, 1986	University of Memphis	482.0	SF	28.0	63.0	1087.0	10.5	0.537	0.593	0.133	3.9	14.0	9.0	6.5	1.2	1.6	8.6	14.9	1.1	0.8	1.9	0.084	-0.2	-0.8	-1.0	0.3	MIA	1.9	4.8	0.403	1.0	2.8	0.36	0.9	1.9	0.467	0.51	0.6	0.6	0.875	0.6	2.1	2.6	0.7	0.4	0.3	0.5	2.1	5.4	2015.0	37.0	5926955.0	71.1	21.4	0.2956	1145685.0	32.71646007094225	8.0	0.0	1.266602962255135	False	49.699999999999996	tall
sheldon mac	2016	0.2685590909090909	0.34140767040166353	11	B	2017.0	2017.0	G	77.0	200.0	December 21, 1992	University of Miami	278.0	SG	24.0	30.0	287.0	10.1	0.518	0.4	0.36	1.6	11.7	6.7	7.0	1.4	0.6	5.4	14.0	0.3	0.2	0.5	0.076	-2.1	-1.4	-3.6	-0.1	WAS	1.0	2.5	0.4	0.2	1.0	0.233	0.8	1.5	0.511	0.447	0.8	0.9	0.852	0.1	1.0	1.1	0.5	0.3	0.1	0.2	0.6	3.0	2017.0	49.0	6011752.0	55.1	25.4	0.3622	543471.0	27.151516646344124	0.0	2.733397037744865	0.0	True	29.700000000000003	medium
shelvin mack	2013	0.19209907407407406	0.4184744997530156	18	B	2012.0	2018.0	G	75.0	203.0	April 22, 1990	Butler University	281.0	PG	23.0	73.0	1490.0	13.2	0.51	0.3670000000000001	0.14800000000000002	1.6	10.7	6.2	28.8	1.7	0.1	14.3	19.0	1.2	1.2	2.3	0.07400000000000001	-0.7	-1.7	-2.4	-0.1	ATL	2.9	6.9	0.417	0.8	2.5	0.337	2.0	4.3	0.464	0.479	0.9	1.0	0.865	0.3	1.9	2.2	3.7	0.7	0.0	1.2	1.4	7.5	2014.0	38.0	5612777.0	55.1	33.5	0.4212	884293.0	30.66542914706727	2.0	3.733397037744865	0.0	False	21.6	medium
shelvin mack	2014	0.2694409090909091	0.39930578288669105	22	B	2012.0	2018.0	G	75.0	203.0	April 22, 1990	Butler University	292.0	PG	24.0	55.0	833.0	13.2	0.489	0.435	0.106	1.1	9.5	5.4	28.6	1.8	0.2	13.8	19.5	0.5	0.8	1.3	0.075	-0.9	-2.2	-3.1	-0.2	ATL	2.1	5.3	0.401	0.7	2.3	0.315	1.4	3.0	0.467	0.469	0.5	0.6	0.8059999999999999	0.1	1.3	1.4	2.8	0.5	0.0	0.9	0.6	5.4	2015.0	60.0	5612777.0	55.1	33.5	0.4212	2433333.0	39.49575193270218	3.0	2.733397037744865	0.0	False	21.6	medium
shelvin mack	2015	0.08336428571428571	0.4452238751583174	14	B	2012.0	2018.0	G	75.0	203.0	April 22, 1990	Butler University	275.0	PG	25.0	52.0	1058.0	13.6	0.507	0.301	0.147	1.4	12.5	7.0	30.6	1.7	0.2	17.7	23.3	0.2	1.2	1.3	0.061	-0.5	-0.8	-1.2	0.2	UTA	3.5	8.0	0.439	0.8	2.4	0.312	2.8	5.6	0.493	0.486	0.9	1.2	0.738	0.3	2.2	2.5	3.6	0.7	0.1	1.8	1.4	8.6	2016.0	40.0	1154504.0	81.7	1.6	0.1022	2433333.0	39.49575193270218	4.0	1.733397037744865	0.0	False	80.10000000000001	medium
shelvin mack	2016	0.00137580645161292	0.43625489297561043	31	B	2012.0	2018.0	G	75.0	203.0	April 22, 1990	Butler University	279.0	PG	26.0	55.0	1205.0	10.9	0.518	0.315	0.202	2.0	9.8	6.0	20.4	1.8	0.2	17.8	19.6	-0.1	1.5	1.4	0.054000000000000006	-1.7	-0.1	-1.8	0.1	UTA	3.1	6.9	0.446	0.7	2.2	0.308	2.4	4.7	0.51	0.495	1.0	1.4	0.688	0.4	1.9	2.3	2.8	0.8	0.1	1.6	1.8	7.8	2017.0	51.0	1154504.0	81.7	1.6	0.1022	2433334.0	39.495755990484845	5.0	0.7333970377448651	0.0	False	80.10000000000001	medium
shelvin mack	2017	0.10774310344827587	0.4793174219889858	29	B	2012.0	2018.0	G	75.0	203.0	April 22, 1990	Butler University	309.0	PG	27.0	69.0	1365.0	13.3	0.518	0.336	0.234	1.8	11.6	6.7	29.5	1.9	0.5	16.3	17.6	1.0	1.0	2.0	0.069	-1.2	-1.2	-2.4	-0.1	ORL	2.6	6.0	0.43	0.7	2.0	0.345	1.9	4.0	0.473	0.488	1.0	1.4	0.711	0.3	2.1	2.4	3.9	0.8	0.1	1.3	1.3	6.9	2018.0	25.0	2328508.0	71.2	16.3	0.2464	6000000.0	49.49232003839766	6.0	0.0	0.2666029622551349	False	54.900000000000006	medium
sim bhullar	2014	0.24596714285714286	0.38473561451967503	35	W	2015.0	2015.0	C	89.0	360.0	December 2, 1992	New Mexico State University	47.0	C	22.0	3.0	3.0	44.3	0.5	0.0	0.0	0.0	36.5	18.9	78.5	0.0	26.3	0.0	29.4	0.0	0.0	0.0	0.389	9.4	17.1	26.6	0.0	SAC	0.3	0.7	0.5	0.0	0.0	0.3039339968569935	0.3	0.7	0.5	0.5	0.0	0.0		0.0	0.3	0.3	0.3	0.0	0.3	0.0	0.0	0.7	2015.0	29.0	2242542.0	66.2	7.1	0.2369	35000.0	13.677823998673803	0.0	4.733397037744865	0.0	True	59.1	tall
sindarius thornwell	2017	0.21776659090909092	0.38546565736522426	44	B	2018.0	2018.0	G	77.0	212.0	November 15, 1994	University of South Carolina	481.0	SG	23.0	73.0	1156.0	8.2	0.519	0.262	0.378	3.2	10.0	6.7	7.8	2.0	1.8	16.3	12.1	0.1	0.9	1.0	0.041	-2.6	1.0	-1.6	0.1	LAC	1.4	3.2	0.429	0.3	0.8	0.377	1.1	2.4	0.448	0.479	0.8	1.2	0.67	0.5	1.5	1.9	0.9	0.7	0.3	0.7	1.7	3.9	2018.0	35.0	13189366.0	55.0	6.7	0.4802	815615.0	30.051856132810308	0.0	3.733397037744865	0.0	True	48.3	medium
skal labissiere	2016	0.21042242424242422	0.39887123198435936	99	B	2017.0	2018.0	F	83.0	225.0	March 18, 1996	University of Kentucky	251.0	PF	20.0	33.0	612.0	16.8	0.5770000000000001	0.037000000000000005	0.339	9.7	20.7	15.3	7.5	1.3	1.9	12.9	21.3	0.7	0.5	1.3	0.099	-1.7	-0.9	-2.6	-0.1	SAC	3.5	6.6	0.537	0.1	0.2	0.375	3.5	6.4	0.5429999999999999	0.544	1.6	2.2	0.703	1.5	3.4	4.9	0.8	0.5	0.4	1.1	1.9	8.8	2017.0	32.0	2242542.0	66.2	7.1	0.2369	1188840.0	33.02028765322584	0.0	6.733397037744865	0.0	True	59.1	tall
skal labissiere	2017	0.20461782608695653	0.3816454092006932	92	B	2017.0	2018.0	F	83.0	225.0	March 18, 1996	University of Kentucky	282.0	PF	21.0	60.0	1240.0	14.3	0.513	0.111	0.258	8.7	18.1	13.2	9.1	1.0	3.7	12.5	21.1	0.4	1.0	1.4	0.054000000000000006	-2.7	0.1	-2.6	-0.2	SAC	3.4	7.6	0.448	0.3	0.9	0.353	3.1	6.8	0.459	0.467	1.6	2.0	0.805	1.7	3.2	4.8	1.2	0.4	0.8	1.2	2.2	8.7	2018.0	27.0	2242542.0	66.2	7.1	0.2369	1312611.0	33.84807774580978	1.0	5.733397037744865	0.0	True	59.1	tall
solomon hill	2014	0.1806095238095238	0.4166986151941976	21	B	2014.0	2018.0	F	79.0	225.0	March 18, 1991	University of Arizona	216.0	SF	23.0	82.0	2381.0	10.2	0.507	0.328	0.304	3.3	11.2	7.3	11.9	1.4	0.6	13.8	15.9	0.9	2.6	3.5	0.07200000000000001	-1.1	0.8	-0.3	1.0	IND	3.1	7.7	0.396	0.8	2.5	0.327	2.2	5.2	0.43	0.45	1.9	2.4	0.8240000000000001	0.9	3.0	3.8	2.2	0.8	0.2	1.4	2.2	8.9	2015.0	38.0	1968768.0	77.4	14.9	0.2283	1302840.0	33.78491036004526	1.0	3.733397037744865	0.0	True	62.50000000000001	medium
solomon hill	2015	0.19310098039215687	0.3818769413694328	17	B	2014.0	2018.0	F	79.0	225.0	March 18, 1991	University of Arizona	198.0	SF	24.0	59.0	866.0	12.2	0.5429999999999999	0.35600000000000004	0.202	4.9	15.9	10.5	9.6	2.1	1.0	12.7	13.2	0.8	1.3	2.1	0.117	-1.3	1.3	0.0	0.4	IND	1.6	3.5	0.447	0.4	1.3	0.324	1.2	2.3	0.515	0.505	0.6	0.7	0.857	0.7	2.2	2.8	1.0	0.6	0.2	0.6	1.2	4.2	2016.0	45.0	1968768.0	77.4	14.9	0.2283	1358880.0	34.14249674564005	2.0	2.733397037744865	0.0	False	62.50000000000001	medium
solomon hill	2016	0.07725204678362572	0.44302352807640777	57	B	2014.0	2018.0	F	79.0	225.0	March 18, 1991	University of Arizona	196.0	SF	25.0	80.0	2374.0	8.0	0.527	0.565	0.268	2.3	11.4	6.8	8.1	1.5	1.1	13.3	11.5	0.4	2.3	2.7	0.055	-1.8	1.5	-0.3	1.0	NOP	2.3	6.0	0.383	1.2	3.4	0.348	1.1	2.6	0.428	0.481	1.3	1.6	0.805	0.6	3.2	3.8	1.8	0.9	0.4	1.0	2.3	7.0	2017.0	34.0	1250247.0	58.2	34.9	0.66	11709603.0	58.49726248928733	3.0	1.733397037744865	0.0	False	23.300000000000004	medium
solomon hill	2017	0.06826525000000003	0.4282532936397877	40	B	2014.0	2018.0	F	79.0	225.0	March 18, 1991	University of Arizona	218.0	SF	26.0	12.0	187.0	4.8	0.332	0.512	0.146	5.4	15.1	10.4	14.4	1.8	0.4	17.1	12.2	-0.2	0.2	-0.1	-0.014	-4.4	0.6	-3.8	-0.1	NOP	0.9	3.4	0.268	0.3	1.8	0.19	0.6	1.7	0.35	0.317	0.3	0.5	0.5	0.8	2.3	3.0	1.8	0.6	0.1	0.8	1.8	2.4	2018.0	48.0	1250247.0	58.2	34.9	0.66	12236535.0	59.14453397982896	4.0	0.7333970377448651	0.0	False	23.300000000000004	medium
sonny weems	2015	0.1311044444444445	0.4027112806156804	30	B	2009.0	2016.0	G-F	78.0	205.0	July 8, 1986	University of Arkansas	450.0	SG-SF	29.0	43.0	499.0	3.7	0.459	0.373	0.136	1.5	10.3	5.8	14.2	1.0	0.2	26.0	13.5	-0.7	0.1	-0.5	-0.053	-5.7	-1.8	-7.6	-0.7	PHO	1.0	2.6	0.382	0.3	1.0	0.366	0.6	1.6	0.391	0.45	0.2	0.3	0.5329999999999999	0.2	1.1	1.2	1.1	0.2	0.0	1.0	1.1	2.5	2016.0	23.0	4486153.0	78.7	5.2	0.0345	2814000.0	40.9572720906527	7.0	0.0	2.266602962255135	False	73.5	medium
spencer dinwiddie	2014	0.24900368055555555	0.3404633655287228	24	B	2015.0	2018.0	G	78.0	200.0	April 6, 1993	University of Colorado	128.0	PG	21.0	34.0	455.0	10.2	0.394	0.385	0.201	0.9	10.9	5.7	34.9	2.2	1.0	15.2	21.1	-0.3	0.4	0.1	0.009000000000000001	-2.6	-1.5	-4.2	-0.2	DET	1.5	5.0	0.302	0.4	1.9	0.185	1.1	3.1	0.375	0.337	0.9	1.0	0.912	0.1	1.3	1.4	3.1	0.6	0.2	1.0	1.6	4.3	2015.0	32.0	4296731.0	69.9	22.4	0.3726	700000.0	28.925076085190774	0.0	5.733397037744865	0.0	True	47.50000000000001	medium
